,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,maxPositions,parametrePVO2,parametrePERF,parametreTRIX_HISTO,parametrePVO,parametreBOL_BANDwindowdev,parametreBOL_BANDwindow,parametreMACD,parametreEMA13D,parametreEMA9D,parametreEMA10,parametreEMA50,parametreEMA45
15,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],458.96,-54.09,-16.42,-45.07,4.1,-2.65,56.03,231.69,458.0,132.0,326.0,28.82,-0.13,0.87,-0.54,1000,2,-5,0,-10.0,5,1.2,20,20,312,216,10,50,45
16,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],494.09,-50.57,-16.42,-40.86,4.54,-2.65,55.22,180.81,350.0,107.0,243.0,30.57,-0.16,1.01,-0.67,1000,2,-5,0,-10.0,5,1.2,30,20,312,216,10,50,45
17,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],331.21,-66.87,-16.42,-60.36,3.84,-3.06,68.38,127.05,299.0,77.0,222.0,25.75,-0.33,0.95,-0.77,1000,2,-5,0,-10.0,5,1.2,40,20,312,216,10,50,45
18,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],400.31,-59.95,-16.42,-52.09,4.12,-2.65,62.13,183.69,399.0,119.0,280.0,29.82,-0.19,0.91,-0.66,1000,2,-5,0,-10.0,5,1.6,20,20,312,216,10,50,45
19,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],435.38,-56.45,-16.42,-47.89,3.84,-3.73,59.62,142.63,295.0,86.0,209.0,29.15,-0.24,1.04,-0.77,1000,2,-5,0,-10.0,5,1.6,30,20,312,216,10,50,45
20,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],388.49,-61.14,-16.42,-53.5,5.05,-4.53,63.45,114.73,245.0,68.0,177.0,27.76,-0.34,1.13,-0.91,1000,2,-5,0,-10.0,5,1.6,40,20,312,216,10,50,45
21,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],533.88,-46.59,-16.42,-36.1,4.33,-3.33,49.19,145.3,280.0,91.0,189.0,32.5,-0.18,1.04,-0.77,1000,2,-5,0,-10.0,5,2.0,20,20,312,216,10,50,45
22,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],421.83,-57.8,-16.42,-49.51,4.88,-3.96,59.75,112.22,236.0,72.0,164.0,30.51,-0.32,1.12,-0.96,1000,2,-5,0,-10.0,5,2.0,30,20,312,216,10,50,45
23,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],526.44,-47.34,-16.42,-36.99,5.99,-4.59,50.67,93.72,183.0,60.0,123.0,32.79,-0.3,1.37,-1.12,1000,2,-5,0,-10.0,5,2.0,40,20,312,216,10,50,45
24,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],406.1,-59.38,-16.42,-51.39,5.32,-5.82,60.36,87.54,194.0,64.0,130.0,32.99,-0.42,1.04,-1.13,1000,2,-5,0,-10.0,5,2.4,20,20,312,216,10,50,45
25,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],575.33,-42.45,-16.42,-31.14,4.8,-5.93,45.89,87.49,164.0,58.0,106.0,35.37,-0.29,1.15,-1.08,1000,2,-5,0,-10.0,5,2.4,30,20,312,216,10,50,45
26,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],635.74,-36.4,-16.42,-23.91,7.21,-5.17,37.34,72.63,132.0,43.0,89.0,32.58,-0.29,1.5,-1.16,1000,2,-5,0,-10.0,5,2.4,40,20,312,216,10,50,45
27,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],479.65,-52.02,-16.42,-42.59,4.41,-6.86,54.9,45.47,90.0,32.0,58.0,35.56,-0.75,1.32,-1.9,1000,2,-5,0,-10.0,5,2.8,20,20,312,216,10,50,45
28,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],498.81,-50.1,-16.42,-40.3,4.71,-6.42,50.87,48.81,97.0,30.0,67.0,30.93,-0.66,1.35,-1.56,1000,2,-5,0,-10.0,5,2.8,30,20,312,216,10,50,45
29,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],532.09,-46.77,-16.42,-36.32,8.05,-7.74,47.89,41.07,78.0,21.0,57.0,26.92,-0.74,1.93,-1.73,1000,2,-5,0,-10.0,5,2.8,40,20,312,216,10,50,45
30,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],595.49,-40.43,-16.42,-28.73,10.29,-3.19,43.44,210.11,372.0,114.0,258.0,30.65,-0.1,0.93,-0.55,1000,2,-5,0,-10.0,10,1.2,20,20,312,216,10,50,45
31,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],507.7,-49.21,-16.42,-39.24,4.5,-3.62,50.3,154.74,295.0,90.0,205.0,30.51,-0.19,0.96,-0.69,1000,2,-5,0,-10.0,10,1.2,30,20,312,216,10,50,45
32,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],473.97,-52.59,-16.42,-43.27,6.6,-3.06,53.22,126.08,249.0,73.0,176.0,29.32,-0.26,0.97,-0.77,1000,2,-5,0,-10.0,10,1.2,40,20,312,216,10,50,45
33,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],602.18,-39.76,-16.42,-27.93,12.39,-3.03,41.03,180.22,329.0,111.0,218.0,33.74,-0.11,0.97,-0.66,1000,2,-5,0,-10.0,10,1.6,20,20,312,216,10,50,45
34,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],433.06,-56.68,-16.42,-48.17,3.81,-3.67,57.36,128.52,264.0,81.0,183.0,30.68,-0.28,0.92,-0.8,1000,2,-5,0,-10.0,10,1.6,30,20,312,216,10,50,45
35,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],413.74,-58.61,-16.42,-50.48,5.16,-4.53,58.61,105.8,213.0,58.0,155.0,27.23,-0.37,1.06,-0.91,1000,2,-5,0,-10.0,10,1.6,40,20,312,216,10,50,45
36,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],618.64,-38.11,-16.42,-25.96,12.42,-3.3,38.23,130.23,242.0,82.0,160.0,33.88,-0.15,1.05,-0.77,1000,2,-5,0,-10.0,10,2.0,20,20,312,216,10,50,45
37,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],514.57,-48.52,-16.42,-38.41,4.95,-3.93,48.52,112.13,208.0,66.0,142.0,31.73,-0.28,1.09,-0.91,1000,2,-5,0,-10.0,10,2.0,30,20,312,216,10,50,45
38,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],663.5,-33.63,-16.42,-20.59,5.6,-5.31,34.52,102.61,165.0,60.0,105.0,36.36,-0.2,1.33,-1.07,1000,2,-5,0,-10.0,10,2.0,40,20,312,216,10,50,45
39,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],556.28,-44.35,-16.42,-33.42,5.34,-5.84,44.35,90.4,172.0,59.0,113.0,34.3,-0.29,1.21,-1.08,1000,2,-5,0,-10.0,10,2.4,20,20,312,216,10,50,45
40,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],668.65,-33.11,-16.42,-19.97,5.02,-5.88,33.29,90.17,153.0,55.0,98.0,35.95,-0.22,1.21,-1.02,1000,2,-5,0,-10.0,10,2.4,30,20,312,216,10,50,45
41,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],650.65,-34.91,-16.42,-22.13,7.22,-5.17,34.91,66.16,117.0,39.0,78.0,33.33,-0.31,1.62,-1.28,1000,2,-5,0,-10.0,10,2.4,40,20,312,216,10,50,45
42,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],512.63,-48.72,-16.42,-38.65,4.87,-6.92,49.77,39.32,77.0,25.0,52.0,32.47,-0.8,1.62,-1.97,1000,2,-5,0,-10.0,10,2.8,20,20,312,216,10,50,45
43,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],461.99,-53.78,-16.42,-44.71,4.73,-6.4,53.78,48.1,101.0,25.0,76.0,24.75,-0.71,1.52,-1.44,1000,2,-5,0,-10.0,10,2.8,30,20,312,216,10,50,45
44,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],622.63,-37.72,-16.42,-25.48,8.02,-7.68,39.41,40.08,72.0,21.0,51.0,29.17,-0.59,2.07,-1.68,1000,2,-5,0,-10.0,10,2.8,40,20,312,216,10,50,45
45,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],724.15,-27.56,-16.42,-13.33,9.04,-3.19,28.2,171.99,275.0,86.0,189.0,31.27,-0.08,0.98,-0.56,1000,2,-5,0,-10.0,15,1.2,20,20,312,216,10,50,45
46,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],671.77,-32.8,-16.42,-19.6,4.57,-3.1,39.1,140.11,219.0,75.0,144.0,34.25,-0.14,0.92,-0.69,1000,2,-5,0,-10.0,15,1.2,30,20,312,216,10,50,45
47,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],618.01,-38.18,-16.42,-26.03,4.05,-3.1,43.61,113.43,182.0,67.0,115.0,36.81,-0.22,0.78,-0.81,1000,2,-5,0,-10.0,15,1.2,40,20,312,216,10,50,45
48,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],763.07,-23.67,-16.42,-8.67,11.36,-2.43,27.26,155.15,246.0,80.0,166.0,32.52,-0.07,1.05,-0.6,1000,2,-5,0,-10.0,15,1.6,20,20,312,216,10,50,45
49,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],591.01,-40.88,-16.42,-29.26,3.71,-3.79,46.44,121.43,198.0,72.0,126.0,36.36,-0.22,0.78,-0.8,1000,2,-5,0,-10.0,15,1.6,30,20,312,216,10,50,45
50,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],532.6,-46.72,-16.42,-36.26,5.11,-4.49,46.79,95.34,164.0,50.0,114.0,30.49,-0.34,0.95,-0.91,1000,2,-5,0,-10.0,15,1.6,40,20,312,216,10,50,45
51,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],761.86,-23.79,-16.42,-8.82,11.33,-3.3,26.95,123.76,192.0,74.0,118.0,38.54,-0.1,0.95,-0.75,1000,2,-5,0,-10.0,15,2.0,20,20,312,216,10,50,45
52,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],602.82,-39.7,-16.42,-27.85,4.95,-4.92,41.69,100.4,165.0,59.0,106.0,35.76,-0.26,0.88,-0.9,1000,2,-5,0,-10.0,15,2.0,30,20,312,216,10,50,45
53,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],602.4,-39.74,-16.42,-27.9,4.95,-4.65,41.75,82.46,136.0,48.0,88.0,35.29,-0.33,0.99,-1.04,1000,2,-5,0,-10.0,15,2.0,40,20,312,216,10,50,45
54,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],592.02,-40.78,-16.42,-29.14,3.7,-5.85,40.78,80.07,143.0,50.0,93.0,34.97,-0.32,0.86,-0.96,1000,2,-5,0,-10.0,15,2.4,20,20,312,216,10,50,45
55,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],675.16,-32.46,-16.42,-19.19,4.8,-6.12,37.27,76.18,124.0,45.0,79.0,36.29,-0.27,1.18,-1.09,1000,2,-5,0,-10.0,15,2.4,30,20,312,216,10,50,45
56,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],658.32,-34.15,-16.42,-21.21,4.8,-5.17,35.06,64.45,108.0,35.0,73.0,32.41,-0.34,1.32,-1.13,1000,2,-5,0,-10.0,15,2.4,40,20,312,216,10,50,45
57,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],604.4,-39.54,-16.42,-27.66,5.03,-7.05,41.05,41.23,74.0,22.0,52.0,29.73,-0.62,1.68,-1.59,1000,2,-5,0,-10.0,15,2.8,20,20,312,216,10,50,45
58,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],667.54,-33.22,-16.42,-20.11,5.29,-6.6,33.22,48.69,82.0,25.0,57.0,30.49,-0.44,1.58,-1.32,1000,2,-5,0,-10.0,15,2.8,30,20,312,216,10,50,45
59,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],713.85,-28.59,-16.42,-14.56,7.32,-6.83,34.63,40.46,63.0,22.0,41.0,34.92,-0.48,1.52,-1.55,1000,2,-5,0,-10.0,15,2.8,40,20,312,216,10,50,45
60,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],802.35,-19.74,-16.42,-3.97,3.22,-2.08,21.58,98.71,149.0,51.0,98.0,34.23,-0.11,0.74,-0.55,1000,2,-5,0,-10.0,20,1.2,20,20,312,216,10,50,45
61,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],804.58,-19.51,-16.42,-3.7,4.67,-2.45,20.41,88.28,134.0,49.0,85.0,36.57,-0.12,0.77,-0.64,1000,2,-5,0,-10.0,20,1.2,30,20,312,216,10,50,45
62,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],749.57,-25.02,-16.42,-10.29,6.87,-2.55,25.67,74.33,118.0,45.0,73.0,38.14,-0.2,0.81,-0.83,1000,2,-5,0,-10.0,20,1.2,40,20,312,216,10,50,45
63,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],803.28,-19.64,-16.42,-3.86,4.49,-2.25,20.53,93.81,142.0,52.0,90.0,36.62,-0.11,0.81,-0.65,1000,2,-5,0,-10.0,20,1.6,20,20,312,216,10,50,45
64,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],697.11,-30.27,-16.42,-16.57,2.56,-3.74,30.86,75.19,121.0,48.0,73.0,39.67,-0.26,0.63,-0.84,1000,2,-5,0,-10.0,20,1.6,30,20,312,216,10,50,45
65,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],733.04,-26.67,-16.42,-12.27,5.11,-4.54,28.18,66.41,105.0,34.0,71.0,32.38,-0.25,0.89,-0.8,1000,2,-5,0,-10.0,20,1.6,40,20,312,216,10,50,45
66,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],829.75,-17.0,-16.42,-0.69,4.38,-2.51,17.71,82.44,124.0,48.0,76.0,38.71,-0.11,0.82,-0.7,1000,2,-5,0,-10.0,20,2.0,20,20,312,216,10,50,45
67,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],783.1,-21.66,-16.42,-6.27,4.95,-3.77,24.08,72.13,109.0,40.0,69.0,36.7,-0.18,0.9,-0.81,1000,2,-5,0,-10.0,20,2.0,30,20,312,216,10,50,45
68,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],711.7,-28.8,-16.42,-14.82,4.95,-5.72,30.08,59.63,96.0,31.0,65.0,32.29,-0.31,0.98,-0.92,1000,2,-5,0,-10.0,20,2.0,40,20,312,216,10,50,45
69,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],789.3,-21.04,-16.42,-5.53,4.44,-4.48,22.26,64.28,99.0,32.0,67.0,32.32,-0.19,1.11,-0.82,1000,2,-5,0,-10.0,20,2.4,20,20,312,216,10,50,45
70,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],776.25,-22.35,-16.42,-7.09,4.8,-6.24,23.31,55.87,87.0,28.0,59.0,32.18,-0.25,1.17,-0.92,1000,2,-5,0,-10.0,20,2.4,30,20,312,216,10,50,45
71,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],812.03,-18.77,-16.42,-2.81,6.11,-6.21,23.35,53.29,79.0,27.0,52.0,34.18,-0.21,1.41,-1.05,1000,2,-5,0,-10.0,20,2.4,40,20,312,216,10,50,45
72,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],740.79,-25.89,-16.42,-11.34,5.27,-8.69,28.3,35.96,60.0,23.0,37.0,38.33,-0.44,1.46,-1.62,1000,2,-5,0,-10.0,20,2.8,20,20,312,216,10,50,45
73,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],734.75,-26.5,-16.42,-12.06,4.8,-7.46,27.39,39.31,64.0,19.0,45.0,29.69,-0.43,1.35,-1.18,1000,2,-5,0,-10.0,20,2.8,30,20,312,216,10,50,45
74,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],948.16,-5.15,-16.42,13.48,6.53,-6.86,16.97,34.96,48.0,20.0,28.0,41.67,-0.05,2.0,-1.5,1000,2,-5,0,-10.0,20,2.8,40,20,312,216,10,50,45
75,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],412.27,-58.76,-16.42,-50.66,5.92,-2.68,58.86,413.2,807.0,326.0,481.0,40.4,-0.07,0.49,-0.45,1000,2,-5,0,0.0,0,1.2,20,20,312,216,10,50,45
76,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],432.4,-56.74,-16.42,-48.25,5.77,-2.98,57.2,401.8,771.0,327.0,444.0,42.41,-0.07,0.46,-0.46,1000,2,-5,0,0.0,0,1.2,30,20,312,216,10,50,45
77,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],394.37,-60.55,-16.42,-52.8,5.77,-3.11,61.23,388.04,768.0,327.0,441.0,42.58,-0.08,0.44,-0.47,1000,2,-5,0,0.0,0,1.2,40,20,312,216,10,50,45
78,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],428.84,-57.1,-16.42,-48.67,5.77,-3.09,57.55,412.84,790.0,331.0,459.0,41.9,-0.07,0.46,-0.45,1000,2,-5,0,0.0,0,1.6,20,20,312,216,10,50,45
79,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],420.88,-57.9,-16.42,-49.63,5.77,-3.11,58.34,393.92,763.0,320.0,443.0,41.94,-0.08,0.46,-0.46,1000,2,-5,0,0.0,0,1.6,30,20,312,216,10,50,45
80,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],420.98,-57.89,-16.42,-49.61,5.77,-3.11,58.69,392.94,761.0,322.0,439.0,42.31,-0.08,0.45,-0.46,1000,2,-5,0,0.0,0,1.6,40,20,312,216,10,50,45
81,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],440.13,-55.97,-16.42,-47.32,5.77,-3.23,56.81,409.87,771.0,329.0,442.0,42.67,-0.07,0.45,-0.45,1000,2,-5,0,0.0,0,2.0,20,20,312,216,10,50,45
82,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],444.51,-55.53,-16.42,-46.8,5.77,-3.09,56.38,405.95,758.0,321.0,437.0,42.35,-0.07,0.45,-0.45,1000,2,-5,0,0.0,0,2.0,30,20,312,216,10,50,45
83,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],434.4,-56.54,-16.42,-48.01,5.77,-3.48,57.37,399.04,758.0,321.0,437.0,42.35,-0.07,0.45,-0.45,1000,2,-5,0,0.0,0,2.0,40,20,312,216,10,50,45
84,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],461.81,-53.8,-16.42,-44.73,5.77,-3.21,54.69,409.93,757.0,325.0,432.0,42.93,-0.06,0.45,-0.45,1000,2,-5,0,0.0,0,2.4,20,20,312,216,10,50,45
85,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],472.3,-52.75,-16.42,-43.47,5.77,-3.21,53.66,413.54,755.0,320.0,435.0,42.38,-0.06,0.45,-0.44,1000,2,-5,0,0.0,0,2.4,30,20,312,216,10,50,45
86,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],459.29,-54.06,-16.42,-45.03,5.77,-3.21,54.93,409.05,753.0,320.0,433.0,42.5,-0.07,0.45,-0.45,1000,2,-5,0,0.0,0,2.4,40,20,312,216,10,50,45
87,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],475.81,-52.4,-16.42,-43.05,5.77,-3.21,53.31,411.5,752.0,321.0,431.0,42.69,-0.06,0.45,-0.44,1000,2,-5,0,0.0,0,2.8,20,20,312,216,10,50,45
88,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],477.03,-52.28,-16.42,-42.91,5.77,-3.21,53.19,408.94,751.0,321.0,430.0,42.74,-0.06,0.45,-0.44,1000,2,-5,0,0.0,0,2.8,30,20,312,216,10,50,45
89,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],485.29,-51.45,-16.42,-41.92,5.77,-3.21,52.38,411.31,751.0,321.0,430.0,42.74,-0.06,0.45,-0.44,1000,2,-5,0,0.0,0,2.8,40,20,312,216,10,50,45
90,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],443.31,-55.65,-16.42,-46.94,5.77,-2.68,55.95,390.23,742.0,313.0,429.0,42.18,-0.07,0.47,-0.47,1000,2,-5,0,0.0,5,1.2,20,20,312,216,10,50,45
91,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],438.48,-56.14,-16.42,-47.52,5.77,-2.98,56.84,376.53,717.0,305.0,412.0,42.54,-0.08,0.47,-0.49,1000,2,-5,0,0.0,5,1.2,30,20,312,216,10,50,45
92,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],406.5,-59.34,-16.42,-51.35,5.77,-3.11,60.12,364.31,712.0,304.0,408.0,42.7,-0.09,0.46,-0.5,1000,2,-5,0,0.0,5,1.2,40,20,312,216,10,50,45
93,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],442.5,-55.73,-16.42,-47.04,5.77,-3.09,56.42,382.59,731.0,309.0,422.0,42.27,-0.07,0.48,-0.48,1000,2,-5,0,0.0,5,1.6,20,20,312,216,10,50,45
94,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],432.73,-56.71,-16.42,-48.21,5.77,-3.11,57.26,368.25,707.0,299.0,408.0,42.29,-0.08,0.47,-0.49,1000,2,-5,0,0.0,5,1.6,30,20,312,216,10,50,45
95,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],422.38,-57.75,-16.42,-49.45,5.77,-3.11,58.56,359.69,704.0,297.0,407.0,42.19,-0.08,0.47,-0.49,1000,2,-5,0,0.0,5,1.6,40,20,312,216,10,50,45
96,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],435.76,-56.41,-16.42,-47.85,5.77,-3.23,57.25,371.76,715.0,306.0,409.0,42.8,-0.08,0.46,-0.48,1000,2,-5,0,0.0,5,2.0,20,20,312,216,10,50,45
97,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],435.57,-56.43,-16.42,-47.87,5.77,-3.09,57.27,367.91,701.0,295.0,406.0,42.08,-0.08,0.47,-0.48,1000,2,-5,0,0.0,5,2.0,30,20,312,216,10,50,45
98,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],425.35,-57.45,-16.42,-49.09,5.77,-3.48,58.27,360.11,701.0,295.0,406.0,42.08,-0.08,0.47,-0.49,1000,2,-5,0,0.0,5,2.0,40,20,312,216,10,50,45
99,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],443.52,-55.63,-16.42,-46.92,5.77,-3.21,56.49,362.07,700.0,297.0,403.0,42.43,-0.08,0.47,-0.48,1000,2,-5,0,0.0,5,2.4,20,20,312,216,10,50,45
100,[2022-01-01 00:00:00] -> [2022-02-01 23:55:00],455.71,-54.41,-16.42,-45.46,5.77,-3.21,55.29,366.19,697.0,293.0,404.0,42.04,-0.07,0.47,-0.47,1000,2,-5,0,0.0,5,2.4,30,20,312,216,10,50,45
